ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1063,,,,,,,,,,,
1064,,,,,,,,,,,
1065,,,,,,,,,,,
1066,,,,,,,,,,,
1067,,,,,,,,,,,
1068,,,,,,,,,,,
1069,,,,,,,,,,,
1070,,,,,,,,,,,
1071,,,,,,,,,,,
1072,,,,,,,,,,,
1073,,,,,,,,,,,
1074,,,,,,,,,,,
1075,,,,,,,,,,,
1076,,,,,,,,,,,
1077,,,,,,,,,,,
1078,,,,,,,,,,,
1079,,,,,,,,,,,
1080,,,,,,,,,,,
1081,,,,,,,,,,,
1082,,,,,,,,,,,
1083,,,,,,,,,,,
1084,,,,,,,,,,,
1085,,,,,,,,,,,
1086,,,,,,,,,,,
1087,,,,,,,,,,,
1088,,,,,,,,,,,
1089,,,,,,,,,,,
1090,,,,,,,,,,,
1091,,,,,,,,,,,
1092,,,,,,,,,,,
1093,,,,,,,,,,,
1094,,,,,,,,,,,
1095,,,,,,,,,,,
1096,,,,,,,,,,,
1097,,,,,,,,,,,
1098,,,,,,,,,,,
1099,,,,,,,,,,,
1100,,,,,,,,,,,
1101,,,,,,,,,,,
1102,,,,,,,,,,,
1103,,,,,,,,,,,
1104,,,,,,,,,,,
1105,,,,,,,,,,,
1106,,,,,,,,,,,
1107,,,,,,,,,,,
1108,,,,,,,,,,,
1109,,,,,,,,,,,
1110,,,,,,,,,,,
1111,,,,,,,,,,,
1112,,,,,,,,,,,
1113,,,,,,,,,,,
1114,,,,,,,,,,,
1115,,,,,,,,,,,
1116,,,,,,,,,,,
1117,,,,,,,,,,,
1118,,,,,,,,,,,
1119,,,,,,,,,,,
1120,,,,,,,,,,,
1121,,,,,,,,,,,
1122,,,,,,,,,,,
1123,,,,,,,,,,,
1124,,,,,,,,,,,
1125,,,,,,,,,,,
1126,,,,,,,,,,,
1127,,,,,,,,,,,
1128,,,,,,,,,,,
1129,,,,,,,,,,,
1130,,,,,,,,,,,
1131,,,,,,,,,,,
1132,,,,,,,,,,,
1133,,,,,,,,,,,
1134,,,,,,,,,,,
1135,,,,,,,,,,,
1136,,,,,,,,,,,
1137,,,,,,,,,,,
1138,,,,,,,,,,,
1139,,,,,,,,,,,
1140,,,,,,,,,,,
1141,,,,,,,,,,,
1142,,,,,,,,,,,
1143,,,,,,,,,,,
1144,,,,,,,,,,,
1145,,,,,,,,,,,
1146,,,,,,,,,,,
1147,,,,,,,,,,,
1148,,,,,,,,,,,
1149,,,,,,,,,,,
1150,,,,,,,,,,,
1151,,,,,,,,,,,
1152,,,,,,,,,,,
1153,,,,,,,,,,,
1154,,,,,,,,,,,
1155,,,,,,,,,,,
1156,,,,,,,,,,,
1157,,,,,,,,,,,
1158,,,,,,,,,,,
1159,,,,,,,,,,,
1160,,,,,,,,,,,
1161,,,,,,,,,,,
1162,,,,,,,,,,,
1163,,,,,,,,,,,
1164,,,,,,,,,,,
1165,,,,,,,,,,,
1166,,,,,,,,,,,
1167,,,,,,,,,,,
1168,,,,,,,,,,,
1169,,,,,,,,,,,
1170,,,,,,,,,,,
1171,,,,,,,,,,,
1172,,,,,,,,,,,
1173,,,,,,,,,,,
1174,,,,,,,,,,,
1175,,,,,,,,,,,
1176,,,,,,,,,,,
1177,,,,,,,,,,,
1178,,,,,,,,,,,
1179,,,,,,,,,,,
1180,,,,,,,,,,,
1181,,,,,,,,,,,
1182,,,,,,,,,,,
1183,,,,,,,,,,,
1184,,,,,,,,,,,
1185,,,,,,,,,,,
1186,,,,,,,,,,,
1187,,,,,,,,,,,
1188,,,,,,,,,,,
